ordo,ordo_date
Ordonnance n° 2004-1198 du 12 novembre 2004 portant diverses dispositions d'adaptation au droit communautaire dans le domaine des installations à câbles transportant des personnes et relatives aux remontées mécaniques en montagne.Vigueur,Ordonnance n° 2004-1198 du 12 novembre 2004 portant diverses dispositions d'adaptation au droit communautaire dans le domaine des installations à câbles transportant des personnes et relatives aux remontées mécaniques en montagne.Vigueur
Ordonnance n° 2004-1199 du 12 novembre 2004 prise pour la transposition de la directive 2002/49/ CE du Parlement européen et du Conseil du 25 juin 2002 relative à l'évaluation et à la gestion du bruit dans l'environnement.Vigueur,Ordonnance n° 2004-1199 du 12 novembre 2004 prise pour la transposition de la directive 2002/49/ CE du Parlement européen et du Conseil du 25 juin 2002 relative à l'évaluation et à la gestion du bruit dans l'environnement.Vigueur
"Ordonnance n° 2004-1201 du 12 novembre 2004 relative à la surveillance complémentaire des établissements de crédit, des entreprises d'assurance et des entreprises d'investissement appartenant à un conglomérat financier.Vigueur","Ordonnance n° 2004-1201 du 12 novembre 2004 relative à la surveillance complémentaire des établissements de crédit, des entreprises d'assurance et des entreprises d'investissement appartenant à un conglomérat financier.Vigueur"
Ordonnance n° 2004-1233 du 20 novembre 2004 rendant applicable à Mayotte la loi n° 91-650 du 9 juillet 1991 portant réforme des procédures civiles d'exécution.Vigueur,Ordonnance n° 2004-1233 du 20 novembre 2004 rendant applicable à Mayotte la loi n° 91-650 du 9 juillet 1991 portant réforme des procédures civiles d'exécution.Vigueur
Ordonnance n° 2004-1248 du 24 novembre 2004 relative à la partie législative du code de l'entrée et du séjour des étrangers et du droit d'asile.Vigueur,Ordonnance n° 2004-1248 du 24 novembre 2004 relative à la partie législative du code de l'entrée et du séjour des étrangers et du droit d'asile.Vigueur
"Ordonnance n° 2004-1253 du 24 novembre 2004 relative aux conditions d'entrée et de séjour des étrangers dans les collectivités d'outre-mer, en Nouvelle-Calédonie et dans les Terres australes et antarctiques françaises.Vigueur","Ordonnance n° 2004-1253 du 24 novembre 2004 relative aux conditions d'entrée et de séjour des étrangers dans les collectivités d'outre-mer, en Nouvelle-Calédonie et dans les Terres australes et antarctiques françaises.Vigueur"
Ordonnance n° 2004-1374 du 20 décembre 2004 relative à la partie législative du code de la défense.Vigueur,Ordonnance n° 2004-1374 du 20 décembre 2004 relative à la partie législative du code de la défense.Vigueur
Ordonnance n° 2004-1382 du 20 décembre 2004 portant adaptation de dispositions législatives relatives à la comptabilité des entreprises aux dispositions communautaires dans le domaine de la réglementation comptable.Vigueur,Ordonnance n° 2004-1382 du 20 décembre 2004 portant adaptation de dispositions législatives relatives à la comptabilité des entreprises aux dispositions communautaires dans le domaine de la réglementation comptable.Vigueur
Ordonnance n° 2004-1391 du 20 décembre 2004 relative à la partie législative du code du tourisme.Vigueur,Ordonnance n° 2004-1391 du 20 décembre 2004 relative à la partie législative du code du tourisme.Vigueur
Ordonnance n° 2004-141 du 12 février 2004 portant simplification des élections à la mutualité sociale agricoleVigueur,Ordonnance n° 2004-141 du 12 février 2004 portant simplification des élections à la mutualité sociale agricoleVigueur
Ordonnance n° 2004-164 du 20 février 2004 relative aux modalités et effets de la publication des lois et de certains actes administratifs.Abrogé,Ordonnance n° 2004-164 du 20 février 2004 relative aux modalités et effets de la publication des lois et de certains actes administratifs.Abrogé
Ordonnance n° 2004-178 du 20 février 2004 relative à la partie législative du code du patrimoine.Vigueur,Ordonnance n° 2004-178 du 20 février 2004 relative à la partie législative du code du patrimoine.Vigueur
Ordonnance n° 2004-274 du 25 mars 2004 portant simplification du droit et des formalités pour les entreprises.Vigueur,Ordonnance n° 2004-274 du 25 mars 2004 portant simplification du droit et des formalités pour les entreprises.Vigueur
Ordonnance n° 2004-279 du 25 mars 2004 portant simplification et adaptation des conditions d'exercice de certaines activités professionnelles.Vigueur,Ordonnance n° 2004-279 du 25 mars 2004 portant simplification et adaptation des conditions d'exercice de certaines activités professionnelles.Vigueur
Ordonnance n° 2004-280 du 25 mars 2004 relative aux simplifications en matière d'enquêtes statistiques.Vigueur,Ordonnance n° 2004-280 du 25 mars 2004 relative aux simplifications en matière d'enquêtes statistiques.Vigueur
Ordonnance n° 2004-281 du 25 mars 2004 relative à des mesures de simplification en matière fiscaleVigueur,Ordonnance n° 2004-281 du 25 mars 2004 relative à des mesures de simplification en matière fiscaleVigueur
Ordonnance n° 2004-328 du 15 avril 2004 relative à l'élection des délégués consulaires et des juges des tribunaux de commerce.Vigueur,Ordonnance n° 2004-328 du 15 avril 2004 relative à l'élection des délégués consulaires et des juges des tribunaux de commerce.Vigueur
Ordonnance n° 2004-329 du 15 avril 2004 allégeant les formalités applicables à certaines prestations sociales.Vigueur,Ordonnance n° 2004-329 du 15 avril 2004 allégeant les formalités applicables à certaines prestations sociales.Vigueur
Ordonnance n° 2004-330 du 15 avril 2004 portant création d'un système d'échange de quotas d'émission de gaz à effet de serre.Vigueur,Ordonnance n° 2004-330 du 15 avril 2004 portant création d'un système d'échange de quotas d'émission de gaz à effet de serre.Vigueur
Ordonnance n° 2004-482 du 3 juin 2004 complétant la transposition des directives 93/22/ CE du Conseil du 10 mai 1993 concernant les services d'investissement dans le domaine des valeurs mobilières et 97/9/ CE du Parlement européen et du Conseil du 3 mars 1997 relative aux systèmes d'indemnisation des investisseurs.Vigueur,Ordonnance n° 2004-482 du 3 juin 2004 complétant la transposition des directives 93/22/ CE du Conseil du 10 mai 1993 concernant les services d'investissement dans le domaine des valeurs mobilières et 97/9/ CE du Parlement européen et du Conseil du 3 mars 1997 relative aux systèmes d'indemnisation des investisseurs.Vigueur
Ordonnance n° 2004-489 du 3 juin 2004 portant transposition de la directive 2001/42/ CE du Parlement européen et du Conseil du 27 juin 2001 relative à l'évaluation des incidences de certains plans et programmes sur l'environnement.Vigueur,Ordonnance n° 2004-489 du 3 juin 2004 portant transposition de la directive 2001/42/ CE du Parlement européen et du Conseil du 27 juin 2001 relative à l'évaluation des incidences de certains plans et programmes sur l'environnement.Vigueur
Ordonnance n° 2004-503 du 7 juin 2004 portant transposition de la directive 80/723/ CEE relative à la transparence des relations financières entre les Etats membres et les entreprises publiques.Vigueur,Ordonnance n° 2004-503 du 7 juin 2004 portant transposition de la directive 80/723/ CEE relative à la transparence des relations financières entre les Etats membres et les entreprises publiques.Vigueur
Ordonnance n° 2004-504 du 7 juin 2004 portant transposition de la directive 2001/17/ CE du Parlement européen et du Conseil du 19 mars 2001 concernant l'assainissement et la liquidation des entreprises d'assurance.Vigueur,Ordonnance n° 2004-504 du 7 juin 2004 portant transposition de la directive 2001/17/ CE du Parlement européen et du Conseil du 19 mars 2001 concernant l'assainissement et la liquidation des entreprises d'assurance.Vigueur
Ordonnance n° 2004-545 du 11 juin 2004 relative à la partie législative code de la recherche.Vigueur,Ordonnance n° 2004-545 du 11 juin 2004 relative à la partie législative code de la recherche.Vigueur
Ordonnance n° 2004-559 du 17 juin 2004 sur les contrats de partenariat.Abrogé,Ordonnance n° 2004-559 du 17 juin 2004 sur les contrats de partenariat.Abrogé
Ordonnance n° 2004-566 du 17 juin 2004 portant modification de la loi n° 85-704 du 12 juillet 1985 relative à la maîtrise d'ouvrage publique et à ses rapports avec la maîtrise d'oeuvre privée.Vigueur,Ordonnance n° 2004-566 du 17 juin 2004 portant modification de la loi n° 85-704 du 12 juillet 1985 relative à la maîtrise d'ouvrage publique et à ses rapports avec la maîtrise d'oeuvre privée.Vigueur
"Ordonnance n° 2004-567 du 17 juin 2004 portant extension et adaptation en Nouvelle-Calédonie, en Polynésie française et dans les îles Wallis et Futuna de la loi n° 2003-495 du 12 juin 2003 renforçant la lutte contre la violence routière, et complétant le code de la route.Vigueur","Ordonnance n° 2004-567 du 17 juin 2004 portant extension et adaptation en Nouvelle-Calédonie, en Polynésie française et dans les îles Wallis et Futuna de la loi n° 2003-495 du 12 juin 2003 renforçant la lutte contre la violence routière, et complétant le code de la route.Vigueur"
Ordonnance n° 2004-570 du 17 juin 2004 portant diverses mesures de simplification dans le domaine agricoleVigueur,Ordonnance n° 2004-570 du 17 juin 2004 portant diverses mesures de simplification dans le domaine agricoleVigueur
"Ordonnance n° 2004-602 du 24 juin 2004 relative à la simplification du droit dans les domaines du travail, de l'emploi et de la formation professionnelleVigueur","Ordonnance n° 2004-602 du 24 juin 2004 relative à la simplification du droit dans les domaines du travail, de l'emploi et de la formation professionnelleVigueur"
Ordonnance n° 2004-603 du 24 juin 2004 relative aux mesures de simplification dans le domaine des élections prud'homalesVigueur,Ordonnance n° 2004-603 du 24 juin 2004 relative aux mesures de simplification dans le domaine des élections prud'homalesVigueur
Ordonnance n° 2004-604 du 24 juin 2004 portant réforme du régime des valeurs mobilières émises par les sociétés commerciales et extension à l'outre-mer de dispositions ayant modifié la législation commerciale.Vigueur,Ordonnance n° 2004-604 du 24 juin 2004 portant réforme du régime des valeurs mobilières émises par les sociétés commerciales et extension à l'outre-mer de dispositions ayant modifié la législation commerciale.Vigueur
Ordonnance n° 2004-605 du 24 juin 2004 simplifiant le minimum vieillesseVigueur,Ordonnance n° 2004-605 du 24 juin 2004 simplifiant le minimum vieillesseVigueur
"Ordonnance n° 2004-631 du 1 juillet 2004 relative à la simplification du régime d'entrée en vigueur, de transmission et de contrôle des actes des autorités des établissements publics locaux d'enseignement.Vigueur","Ordonnance n° 2004-631 du 1 juillet 2004 relative à la simplification du régime d'entrée en vigueur, de transmission et de contrôle des actes des autorités des établissements publics locaux d'enseignement.Vigueur"
