law,date_law
"LEGE privind completarea Legii nr.59/1993 pentru modificarea Codului de procedura civila, a Codului familiei, a Legii contenciosului administrativ nr.29/1990 şi a Legii nr.94/1992 privind organizarea şi functionarea Curţii de Conturi",65/05.10.1993
LEGE Legea contractului de management,66/07.10.1993
LEGE privind constituirea şi utilizarea Fondului special pentru cercetare-dezvoltare,67/07.10.1993
LEGE privind garantarea în plată a salariului minim,68/11.10.1993
LEGE privind instituirea taxei pentru folosirea terenurilor proprietate de stat în alte scopuri decât pentru agricultură sau silvicultură,69/13.10.1993
"LEGE privind acoperirea cheltuielilor efectuate pe suprafetele calamitate ca urmare a secetei inregistrate in anul 1993 in judetele Teleorman, Olt, Dolj şi Mehedinti",70/28.10.1993
"LEGE pentru aprobarea Ordonantei Guvernului nr.8/1993 cu privire la rectificarea bugetului de stat pe anul 1993, emisa in baza Legii nr.58/1993 privind abilitarea Guvernului de a emite ordonante şi autorizarea contractarii şi garantarii unor credite externe, precum şi a contractarii unor imprumuturi de stat",71/28.10.1993
"LEGE pentru acceptarea amendamentelor la articolele 24 şi 25 din Constitutia Organizatiei Mondiale a Sanatatii, adoptate la cea de-a 39-a sesiune a Adunarii Mondiale a Sanatatii la 12 mai 1986",72/28.10.1993
"LEGE pentru înfiinţarea, organizarea şi funcţionarea Consiliului Legislativ",73/03.11.1993
"LEGE pentru ratificarea Acordului dintre Guvernul Romaniei şi Guvernul Emiratelor Arabe Unite privind evitarea dublei impuneri şi prevenirea evaziunii fiscale cu privire la impozitele pe venit şi pe capital şi a protocolului anexat, semnate la Abu-Dhabi la 11 aprilie 1993",74/03.11.1993
"LEGE pentru modificarea şi completarea Legii nr.87/1992 privind angajarea in munca a absolventilor invatamantului superior, liceal şi postliceal, promotia 1992",75/08.11.1993
"LEGE pentru ratificarea Constitutiei şi a Conventiei Uniunii Internationale a Telecomunicatiilor, semnate la Geneva la 22 decembrie 1992",76/08.11.1993
"LEGE pentru aderarea Romaniei la Protocolul referitor la Conferinta Europeana a Ministrilor de Transport (C.E.M.T.), semnat la Bruxelles la 17 octombrie 1953",77/08.11.1993
"LEGE pentru ratificarea Conventiei privind protectia fizica a materialelor nucleare, semnata la Viena la 3 martie 1980",78/08.11.1993
"LEGE pentru aderarea Romaniei la Conventia asupra masurilor ce urmeaza a fi luate pentru interzicerea şi impiedicarea operatiunilor ilicite de import, export şi transfer de proprietate al bunurilor culturale, adoptata de Conferinta Generala a Organizatiei Natiunilor Unite pentru Educatie, Stiinta şi Cultura la Paris la 14 noiembrie 1970",79/11.11.1993
LEGE privind protectia sociala a personalului care lucreaza in industria destinata apararii nationale şi ordinii publice,80/15.11.1993
"LEGE privind determinarea despăgubirilor în cazul unor pagube produse fondului forestier, vegetaţiei forestiere din afara fondului forestier situate pe terenurile proprietate publică şi privată şi economiei vânatului",81/20.11.1993
"LEGE privind constituirea Rezervaţiei Biosferei ""Delta Dunării""",82/20.11.1993
LEGE privind sprijinul acordat de stat producatorilor agricoli,83/30.11.1993
"LEGE pentru aderarea Romaniei la Conventia privind protectia stratului de ozon, adoptata la Viena la 22 martie 1985, şi la Protocolul privind substantele care epuizeaza stratul de ozon, adoptat la Montreal la 16 septembrie 1987, şi pentru acceptarea Amendamentului la Protocolul de la Montreal privind substantele care epuizeaza stratul de ozon, adoptat la cea de-a doua reuniune a partilor, de la Londra, din 27-29 iunie 1990",84/03.12.1993
"LEGE pentru modificarea şi completarea articolului 59 din Decretul nr.214 / 12 iulie 1977 privind pensiile militare de stat, astfel cum a fost modificat şi completat prin Decretul-lege nr.71 / 8 februarie 1990",85/14.12.1993
"LEGE pentru ratificarea intelegerii, prin schimb de scrisori, pentru modificarea anexei nr.1 la Acordul dintre Guvernul Romaniei şi Guvernul Republicii Populare Chineze privind livrarea de catre partea chineza de marfuri pe credit partii romane, semnat la 8 iulie 1991",86/14.12.1993
LEGE privind acordarea unor ajutoare banesti pentru incalzirea locuintelor in perioada 1 noiembrie 1993 - 30 aprilie 1994,87/17.12.1993
LEGE privind acreditarea instituţiilor de învăţământ superior şi recunoaşterea diplomelor,88/17.12.1993
LEGE referitoare la unele ordonanţe ale Guvernului emise în baza Legii nr.81/1992 privind abilitarea Guvernului de a emite ordonanţe şi autorizarea contractării şi garantării unor credite externe,89/23.12.1993
"LEGE pentru ratificarea Acordului dintre Romania şi Statul Kuwait privind promovarea şi protejarea reciproca a investitiilor, precum şi a protocolului la acest acord, semnate la Kuwait la 21-05-1991",90/23.12.1993
LEGE privind datoria publica,91/30.12.1993
LEGE privind rectificarea bugetului asigurarilor sociale de stat pe anul 1993,92/30.12.1993
"LEGE pentru ratificarea Acordului dintre Guvernul Romaniei şi Guvernul Canadei privind relatiile militare, semnat la Ottawa la 7 iunie 1993",93/30.12.1993
"LEGE pentru ratificarea Acordului dintre Guvernul Romaniei şi Guvernul Emiratelor Arabe Unite privind promovarea şi protejarea reciproca a investitiilor, semnat la Abu Dhabi, la 11 aprilie 1993",94/30.12.1993
"LEGE privind continuarea participarii Romaniei la construirea Combinatului minier de imbogatire a minereurilor acide cu continut de fier, de la Krivoi Rog - Ucraina şi asigurarea resurselor de finantare necesare.",95/31.12.1993
law,date_law
LEGE pentru modificarea şi completarea Legii nr.80/1992 privind pensiile şi alte drepturi de asigurari sociale ale agricultorilor,1/12.01.1994
"LEGE pentru declararea municipiului Cluj-Napoca ""Oraş-martir al Revoluţiei din Decembrie 1989""",2/12.01.1994
"LEGE pentru ratificarea Acordului privind promovarea şi protejarea reciproca a investitiilor dintre Guvernul Romaniei şi Guvernul Republicii Moldova, semnat la Bucuresti la 14 august 1992",3/12.01.1994
LEGE privind abilitarea Guvernului de a emite ordonanţe şi autorizarea contractării şi garantării unor credite externe,4/13.01.1994
LEGE pentru modificarea Legii nr.60/1993 privind acordarea de catre Guvernul Romaniei a unui credit Guvernului Republicii Moldova,5/11.02.1994
"LEGE pentru ratificarea Acordului dintre Guvernul Romaniei şi Guvernul Australiei privind promovarea şi protejarea reciproca a investitiilor, semnat la Bucuresti la 21 iunie 1993",6/25.02.1994
"LEGE pentru ratificarea Acordului dintre Guvernul Romaniei şi Guvernul Regatului Thailandei pentru promovarea şi protejarea investitiilor, semnat la Bangkok la 30 aprilie 1993",7/25.02.1994
"LEGE privind constituirea şi utilizarea Fondului special pentru dezvoltarea şi modernizarea punctelor de control pentru trecerea frontierei, precum şi a celorlalte unităţi vamale",8/07.03.1994
"LEGE pentru ratificarea Tratatului privind relatiile de prietenie şi colaborare dintre Romania şi Republica Belarus, incheiat la Bucuresti la 7-05-1993",9/07.03.1994
"LEGE pentru ratificarea Tratatului privind relatiile de prietenie şi colaborare dintre Romania şi Republica Slovaca, incheiat la Bratislava la 24 septembrie 1993",10/07.03.1994
LEGE privind unele ordonanţe ale Guvernului emise în baza Legii nr.81/1992 privind abilitarea Guvernului de a emite ordonanţe şi autorizarea contractării şi garantării unor credite externe,11/07.03.1994
LEGE privind aprobarea volumului maxim de masa lemnoasa ce se va recolta in anul 1994,12/07.03.1994
LEGE privind constituirea şi utilizarea Fondului special pentru dezvoltarea şi modernizarea drumurilor publice,13/17.03.1994
LEGE pentru aprobarea Ordonantei de urgenta a Guvernului nr.2/1993 cu privire la rectificarea bugetului de stat pe anul 1993,14/17.03.1994
LEGE privind amortizarea capitalului imobilizat în active corporale şi necorporale,15/24.03.1994
LEGE Legea arendării,16/05.04.1994
LEGE pentru prelungirea sau reinnoirea contractelor de inchiriere privind unele suprafete locative,17/08.04.1994
LEGE pentru ratificarea Conventiei dintre Guvernul Romaniei şi Guvernul Republicii Coreea pentru evitarea dublei impuneri şi prevenirea evaziunii fiscale cu privire la impozitele pe venit şi pe capital,18/08.04.1994
"LEGE pentru ratificarea Conventiei consulare dintre Romania şi Republica Belarus, semnata la Bucuresti la 7-05-1993",19/08.04.1994
"LEGE pentru modificarea şi completarea Legii nr.40/1991 cu privire la salarizarea Presedintelui şi Guvernului Romaniei, precum şi a personalului Presedintiei, Guvernului şi al celorlalte organe ale puterii executive",20/08.04.1994
"LEGE pentru ratificarea Acordului general de prietenie şi cooperare dintre Romania şi Republica Columbia, semnat la Bogota la 5 august 1993",21/15.04.1994
"LEGE privind modificarea anexei nr.1 la Legea nr.42/1993 privind accizele la produsele din import şi din tara, precum şi impozitul la titeiul din productia interna şi gazele naturale",22/15.04.1994
"LEGE pentru ratificarea Tratatului privind CERUL DESCHIS, incheiat la Helsinki la 24 martie 1992",23/06.05.1994
"LEGE pentru ratificarea Conventiei-cadru a Natiunilor Unite asupra schimbarilor climatice, semnata la Rio de Janeiro la 5 iunie 1992",24/06.05.1994
"LEGE pentru ratificarea Acordului de cooperare dintre Romania şi Republica Africa de Sud, incheiat la Pretoria la 20 octombrie 1993",25/06.05.1994
LEGE privind organizarea şi funcţionarea Poliţiei Române,26/12.05.1994
LEGE privind impozitele şi taxele locale,27/17.05.1994
LEGE Legea bugetului asigurarilor sociale de stat pe anul 1994,28/18.05.1994
"LEGE privind autorizarea Guvernului de a aproba negocierea în vederea recuperării creanţelor României provenite din activitatea de comerţ exterior şi cooperare economică internaţională, derulată înainte de 31 decembrie 1989",29/18.05.1994
LEGE privind ratificarea Conventiei pentru apararea drepturilor omului şi a libertatilor fundamentale şi a protocoalelor aditionale la aceasta conventie,30/18.05.1994
"LEGE pentru aderarea Romaniei la Acordul european referitor la transportul rutier international al marfurilor periculoase (A.D.R.), incheiat la Geneva la 30 septembrie 1957",31/18.05.1994
LEGE privind sponsorizarea,32/19.05.1994
LEGE privind exproprierea pentru cauză de utilitate publică,33/27.05.1994
LEGE privind impozitul pe venitul agricol,34/30.05.1994
"LEGE privind timbrul literar, cinematografic, teatral, muzical, folcloric şi al artelor plastice",35/06.06.1994
LEGE Legea bugetului de stat pe anul 1994,36/09.06.1994
"LEGE pentru ratificarea Conventiei dintre Guvernul Romaniei şi Guvernul Republicii Cehe pentru evitarea dublei impuneri şi prevenirea evaziunii fiscale cu privire la impozitele pe venit şi pe capital, semnata la Bucuresti la 8 noiembrie 1993",37/16.06.1994
"LEGE pentru ratificarea Conventiei dintre Guvernul Romaniei şi Guvernul Federatiei Ruse pentru evitarea dublei impuneri cu privire la impozitele pe venit şi pe capital, semnata la Moscova la 27 septembrie 1993",38/16.06.1994
"LEGE pentru ratificarea Acordului dintre Guvernul Romaniei şi Guvernul Republicii Argentina privind promovarea şi protejarea reciproca a investitiilor, semnat la Buenos Aires la 29 iulie 1993",39/17.06.1994
"LEGE pentru ratificarea Acordului dintre Guvernul Romaniei şi Consiliul Federal Elvetian privind promovarea şi protejarea reciproca a investitiilor, semnat la Bucuresti la 25 octombrie 1993",40/17.06.1994
LEGE privind organizarea şi funcţionarea Societăţii Române de Radiodifuziune şi Societăţii Române de Televiziune,41/17.06.1994
"LEGE pentru modificarea şi completarea Legii nr.53/1991 privind indemnizatiile şi celelalte drepturi ale senatorilor şi deputatilor, precum şi salarizarea personalului din aparatul Parlamentului Romaniei",42/28.06.1994
"LEGE pentru aderarea Romaniei la Acordul general asupra privilegiilor şi imunitatilor Consiliului Europei, precum şi la Protocoalele aditionale nr.1, 2, 4 şi 5",43/30.06.1994
"LEGE privind veteranii de război, precum şi unele drepturi ale invalizilor şi văduvelor de război",44/01.07.1994
LEGE Legea apărării naţionale a României,45/01.07.1994
LEGE pentru modificarea şi completarea Legii nr.32/1991 privind impozitul pe salarii,46/04.07.1994
LEGE privind organizarea şi functionarea Presedintiei Romaniei,47/07.07.1994
"LEGE privind stabilirea unor drepturi în favoarea persoanelor fizice cărora li s-a stabilit calitatea de acţionar în temeiul art.36 din Legea nr.18/1991 şi a drepturilor aferente anului 1993 şi 1994 pentru persoanele ale căror terenuri agricole se află în patrimoniul regiilor autonome cu activitate agricolă, institutelor şi staţiunilor de cercetare şi producţie agricolă",48/07.07.1994
LEGE pentru ratificarea Statutului Institutului Unificat de Cercetari Nucleare,49/07.07.1994
LEGE privind unele masuri de organizare a activitatii de imbunatatiri funciare,50/07.07.1994
LEGE pentru continuarea aplicarii masurilor prevazute de Legea nr.80/1993 privind protectia sociala a personalului care lucreaza in industria destinata apararii nationale şi ordinii publice,51/07.07.1994
LEGE privind valorile mobiliare şi bursele de valori,52/07.07.1994
LEGE pentru aprobarea Ordonantei Guvernului nr.13/1994 emisa in temeiul legii nr.4/1994 privind abilitarea Guvernului de a emite ordonante şi autorizarea contractarii şi garantarii unor credite externe,53/08.07.1994
"LEGE pentru modificarea unor prevederi din Legea nr.22/1969 privind angajarea gestionarilor, constituirea de garantii şi raspunderea in legatura cu gestionarea bunurilor organizatiilor socialiste",54/08.07.1994
"LEGE pentru modificarea şi completarea Legii nr.4/1993 pentru ratificarea Acordului de imprumut dintre Romania şi Export-Import Bank - Japonia, semnat la Tokyo la 18 decembrie 1992",55/08.07.1994
LEGE pentru modificarea art. 12 alin. (1) din Legea nr.83/1993 privind sprijinul acordat de stat producatorilor agricoli,56/13.07.1994
LEGE pentru modificarea şi completarea Legii nr.1/1991 privind protectia sociala a somerilor şi reintegrarea lor profesionala,57/13.07.1994
