ORDONANŢĂ DE URGENŢĂ nr.39 din 10 mai        2018 privind parteneriatul public-privat	,[<b>Ordonanţă de Urgenţă nr.39 din 10 mai        2018</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.45 din 24 mai        2018 pentru modificarea şi completarea unor acte normative cu impact asupra sistemului achiziţiilor publice	,[<b>Ordonanţă de Urgenţă nr.45 din 24 mai        2018</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.46 din 31 mai        2018 privind înfiinţarea, organizarea şi funcţionarea Oficiului Naţional pentru Achiziţii Centralizate",[<b>Ordonanţă de Urgenţă nr.46 din 31 mai        2018</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.48 din 8 iunie      2018 privind drepturile elevilor şcolarizaţi în unităţi de învăţământ înfiinţate în procesul de organizare a reţelei şcolare şi pentru modificarea şi completarea Legii educaţiei naţionale nr. 1/2011, precum şi pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 75/2005 privind asigurarea calităţii educaţiei",[<b>Ordonanţă de Urgenţă nr.48 din 8 iunie      2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.53 din 28 iunie      2018 pentru modificarea şi completarea Legii nr. 360/2002 privind Statutul poliţistului,[<b>Ordonanţă de Urgenţă nr.53 din 28 iunie      2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.55 din 28 iunie      2018 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 114/2011 privind atribuirea anumitor contracte de achiziţii publice în domeniile apărării şi securităţii	,[<b>Ordonanţă de Urgenţă nr.55 din 28 iunie      2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.60 din 5 iulie      2018 pentru modificarea şi completarea unor acte normative din domeniul forţei de muncă,[<b>Ordonanţă de Urgenţă nr.60 din 5 iulie      2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.69 din 17 iulie      2018 pentru modificarea şi completarea Legii nr. 448/2006 privind protecţia şi promovarea drepturilor persoanelor cu handicap	,[<b>Ordonanţă de Urgenţă nr.69 din 17 iulie      2018</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.70 din 17 iulie      2018 pentru stabilirea unor măsuri privind imobilul ""Sala Palatului"" şi pentru modificarea unor acte normative",[<b>Ordonanţă de Urgenţă nr.70 din 17 iulie      2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.73 din 17 iulie      2018 pentru completarea art. 1 din Ordonanţa de urgenţă a Guvernului nr. 109/2011 privind guvernanţa corporativă a întreprinderilor publice,[<b>Ordonanţă de Urgenţă nr.73 din 17 iulie      2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.75 din 19 iulie      2018 pentru modificarea şi completarea unor acte normative în domeniul protecţiei mediului şi al regimului străinilor	,[<b>Ordonanţă de Urgenţă nr.75 din 19 iulie      2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.77 din 5 septembrie 2018 pentru completarea art. 67 din Legea nr. 317/2004 privind Consiliul Superior al Magistraturii,[<b>Ordonanţă de Urgenţă nr.77 din 5 septembrie 2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.78 din 5 septembrie 2018 cu privire la rectificarea bugetului de stat pe anul 2018 	,[<b>Ordonanţă de Urgenţă nr.78 din 5 septembrie 2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.79 din 5 septembrie 2018 pentru rectificarea bugetului asigurărilor sociale de stat pe anul 2018,[<b>Ordonanţă de Urgenţă nr.79 din 5 septembrie 2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.82 din 13 septembrie 2018 pentru completarea Legii nr. 96/2000 privind organizarea si funcţionarea Băncii de Export-lmport a României EXIMBANK - S.A	,[<b>Ordonanţă de Urgenţă nr.82 din 13 septembrie 2018</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.86 din 18 septembrie 2018 pentru modificarea şi completarea Legii nr. 3/2000 privind organizarea şi desfăşurarea referendumului, precum şi pentru unele măsuri pentru buna organizare şi desfăşurare a referendumului naţional pentru revizuirea Constituţiei",[<b>Ordonanţă de Urgenţă nr.86 din 18 septembrie 2018</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.90 din 10 octombrie  2018 privind unele măsuri pentru operaţionalizarea Secţiei pentru investigarea infracţiunilor din justiţie,[<b>Ordonanţă de Urgenţă nr.90 din 10 octombrie  2018</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.99 din 15 noiembrie  2018 pentru modificarea Legii nr. 255/2010 privind exproprierea pentru cauză de utilitate publică, necesară realizării unor obiective de interes naţional, judeţean şi local",[<b>Ordonanţă de Urgenţă nr.99 din 15 noiembrie  2018</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
ORDONANŢĂ DE URGENŢĂ nr.6 din 15 februarie  2019 privind unele măsuri pentru buna organizare şi desfăşurare a alegerilor pentru membrii din România în Parlamentul European din anul 2019,[<b>Ordonanţă de Urgenţă nr.6 din 15 februarie  2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.7 din 19 februarie  2019 privind unele măsuri temporare referitoare la concursul de admitere la Institutul Naţional al Magistraturii, formarea profesională iniţială a judecătorilor şi procurorilor, examenul de absolvire a Institutului Naţional al Magistraturii, stagiul şi examenul de capacitate al judecătorilor şi procurorilor stagiari, precum şi pentru modificarea şi completarea Legii nr. 303/2004 privind statutuljudecătorilor şi procurorilor, Legii nr. 304/2004 privind organizarea judiciară şi Legii nr. 317/2004 privind Consiliul Superior al Magistraturii",[<b>Ordonanţă de Urgenţă nr.7 din 19 februarie  2019</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.8 din 19 februarie  2019 privind unele măsuri pentru aplicarea Regulamentului (UE) 2017/1.939 al Consiliului din 12 octombrie 2017 de punere în aplicare a unei forme de cooperare consolidată în ceea ce priveşte instituirea Parchetului European (EPPO),[<b>Ordonanţă de Urgenţă nr.8 din 19 februarie  2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.12 din 5 martie     2019 pentru modificarea şi completarea unor acte normative în domeniul justiţiei,[<b>Ordonanţă de Urgenţă nr.12 din 5 martie     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.13 din 5 martie     2019 pentru completarea Legii nr. 176/2018 privind internshipul,[<b>Ordonanţă de Urgenţă nr.13 din 5 martie     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.14 din 12 martie     2019 pentru aprobarea plafoanelor unor indicatori specificaţi în cadrul fiscal-bugetar pe anul 2019,[<b>Ordonanţă de Urgenţă nr.14 din 12 martie     2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.16 din 12 martie     2019 pentru modificarea art. 5 alin. (2) din Ordonanţa de urgenţă a Guvernului nr. 98/2017 privind funcţia de control ex ante al procesului de atribuire a contractelor/acordurilor-cadru de achiziţie publică, a contractelor/acordurilor-cadru sectoriale şi a contractelor de concesiune de lucrări şi concesiune de servicii",[<b>Ordonanţă de Urgenţă nr.16 din 12 martie     2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.19 din 29 martie     2019 pentru modificarea şi completarea unor acte normative,[<b>Ordonanţă de Urgenţă nr.19 din 29 martie     2019</b>],uitata,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.22 din 3 aprilie    2019 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 159/1999 privind înfiinţarea Companiei Naţionale ""Loteria Română"" S.A., precum şi pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 100/2018 pentru reglementarea unor măsuri privind cadrul general aplicabil fondurilor suverane de dezvoltare şi investiţii	",[<b>Ordonanţă de Urgenţă nr.22 din 3 aprilie    2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.25 din 18 aprilie    2019 privind protecţia know-how-ului şi a informaţiilor de afaceri nedivulgate care constituie secrete comerciale împotriva dobândirii, utilizării şi divulgării ilegale, precum şi pentru modificarea şi completarea unor acte normative",[<b>Ordonanţă de Urgenţă nr.25 din 18 aprilie    2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.26 din 18 aprilie    2019 pentru modificarea şi completarea unor acte normative,[<b>Ordonanţă de Urgenţă nr.26 din 18 aprilie    2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.28 din 8 mai        2019 pentru modificarea art. 34 din Ordonanţa de urgenţă â Guvernului nr. 77/2011 privind stabilirea unor contribuţii pentru finanţarea unor cheltuieli în domeniul sănătăţii,[<b>Ordonanţă de Urgenţă nr.28 din 8 mai        2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.29 din 8 mai        2019 privind modificarea şi completarea unor acte normative în materie electorală, precum şi pentru unele măsuri pentru organizarea alegerilor pentru membrii din România în Parlamentul European şi a referendumului naţional din 26 mai 2019",[<b>Ordonanţă de Urgenţă nr.29 din 8 mai        2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.30 din 14 mai        2019 privind reorganizarea Ministerului Economiei în scopul exercitării drepturilor şi îndeplinirii obligaţiilor ce decurg din calitatea de acţionar a statului la anumiţi operatori economici, precum şi pentru modificarea unor acte normative",[<b>Ordonanţă de Urgenţă nr.30 din 14 mai        2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.31 din 14 mai        2019 privind acordarea unor facilităţi fiscale şi pentru modificarea şi completarea Legii nr. 227/2015 privind Codul fiscal, pentru completarea Ordonanţei de urgenţă a Guvernului nr. 11/2018 pentru adoptarea unor măsuri bugetare şi pentru modificarea Legii-cadru nr. 153/2017 privind salarizarea personalului plătit din fonduri publice",[<b>Ordonanţă de Urgenţă nr.31 din 14 mai        2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.33 din 23 mai        2019 pentru modificarea Legii nr. 556/2004 privind înfiinţarea Institutului Revoluţiei Române din Decembrie 1989,[<b>Ordonanţă de Urgenţă nr.33 din 23 mai        2019</b>],abrogata prin og,Ordonantă nr.91 din 30 decembrie  2019 de urgentă privind desfiintarea Institutului Revolutiei Române din Decembrie 1989,<b>Ordonanţă de Urgenţă nr.91 din 30 decembrie  2019</b>
ORDONANŢĂ DE URGENŢĂ nr.35 din 23 mai        2019 pentru adoptarea unor măsuri fiscal-bugetare privind acordarea unor împrumuturi din Trezoreria Statului şi pentru modificarea şi completarea unor acte normative,[<b>Ordonanţă de Urgenţă nr.35 din 23 mai        2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.37 din 30 mai        2019 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 202/2008 privind punerea în aplicare a sancţiunilor internaţionale,[<b>Ordonanţă de Urgenţă nr.37 din 30 mai        2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.38 din 30 mai        2019 privind modificarea Ordonanţei de urgenţă a Guvernului nr. 28/2013 pentru aprobarea Programului naţional de dezvoltare locală şi pentru modificarea şi completarea Legii nr. 411/2004 privind fondurile de pensii administrate privat,[<b>Ordonanţă de Urgenţă nr.38 din 30 mai        2019</b>],uitata,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.40 din 3 iunie      2019 privind modificarea şi completarea Legii nr. 115/2015 pentru alegerea autorităţilor administraţiei publice locale, pentru modificarea Legii administraţiei publice locale nr. 215/2001, precum şi pentru modificarea şi completarea Legii nr. 393/2004 privind Statutul aleşilor locali, pentru modificarea şi completarea Legii administraţiei publice locale nr. 215/2001, precum şi pentru modificarea Legii nr. 393/2004 privind Statutul aleşilor locali",[<b>Ordonanţă de Urgenţă nr.40 din 3 iunie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.43 din 12 iunie      2019 pentru modificarea şi completarea unor acte normative care privesc stabilirea unor măsuri în domeniul investiţiilor,[<b>Ordonanţă de Urgenţă nr.43 din 12 iunie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.44 din 20 iunie      2019 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 5/2015 privind deşeurile de echipamente electrice şi electronice,[<b>Ordonanţă de Urgenţă nr.44 din 20 iunie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.45 din 25 iunie      2019 privind modificarea şi completarea unor acte normative din domeniul îmbunătăţirilor funciare,[<b>Ordonanţă de Urgenţă nr.45 din 25 iunie      2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.46 din 25 iunie      2019 privind operarea Sistemului de avertizare a populaţiei în situatii de urgentă ""RO-ALERT""",[<b>Ordonanţă de Urgenţă nr.46 din 25 iunie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.47 din 25 iunie      2019 pentru modificarea şi completarea Legii nr. 346/2004 privind stimularea înfiinţării şi dezvoltării întreprinderilor mici şi mijlocii,[<b>Ordonanţă de Urgenţă nr.47 din 25 iunie      2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.48 din 25 iunie      2019 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 16/2018 privind asigurarea măsurilor necesare organizării şi desfăşurării unor proiecte culturale, precum şi pentru modificarea şi completarea unor acte normative",[<b>Ordonanţă de Urgenţă nr.48 din 25 iunie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.50 din 25 iunie      2019 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 196/2005 privind Fondul pentru mediu şi pentru modificarea şi completarea Legii nr. 249/2015 privind modalitatea de gestionare a ambalajelor şi a deşeurilor de ambalaje,[<b>Ordonanţă de Urgenţă nr.50 din 25 iunie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.52 din 25 iunie      2019 pentru modificarea şi completarea Legii nr. 202/2016 privind integrarea sistemului feroviar din România în spaţiul feroviar unic european,[<b>Ordonanţă de Urgenţă nr.52 din 25 iunie      2019</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.53 din 25 iunie      2019 privind aprobarea Programului multianual de finanţare a investiţiilor pentru modernizarea, reabilitarea, retehnologizarea şi extinderea sau înfiinţarea sistemelor de alimentare centralizată cu energie termică a localităţilor şi pentru modificarea şi completarea Legii serviciilor comunitare de utilităţi publice nr. 51/2006",[<b>Ordonanţă de Urgenţă nr.53 din 25 iunie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.54 din 3 iulie      2019 privind instituirea unor măsuri în domeniul comunicaţiilor electronice şi al infrastructurii fizice a reţelelor de comunicaţii electronice,[<b>Ordonanţă de Urgenţă nr.54 din 3 iulie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.55 din 3 iulie      2019 pentru modificarea şi completarea art. 29 din Ordonanţa de urgenţă a Guvernului nr. 12/1998 privind transportul pe căile ferate române şi reorganizarea Societăţii Naţionale a Căilor Ferate Române,[<b>Ordonanţă de Urgenţă nr.55 din 3 iulie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.56 din 3 iulie      2019 pentru completarea Legii nr.52/2011 privind exercitarea unor activităţi cu caracter ocazional desfăsurate de zilieri,[<b>Ordonanţă de Urgenţă nr.56 din 3 iulie      2019</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.57 din 3 iulie      2019 privind Codul administrativ,[<b>Ordonanţă de Urgenţă nr.57 din 3 iulie      2019</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.58 din 3 iulie      2019 pentru modificarea şi completarea unor acte normative,[<b>Ordonanţă de Urgenţă nr.58 din 3 iulie      2019</b>],placeholder,placeholder,placeholder
